AR,100
ER,82
LE,71
IN,66
HA,66
AN,65
SO,64
MA,58
RI,56
EL,53
HE,52
EN,52
LA,50
NE,49
LL,48
TO,45
AL,45
RA,44
ON,44
ST,43
CH,42
TE,42
CO,42
RO,42
HO,42
OR,40
OL,39
MC,36
BE,35
RE,33
KE,33
IL,32
DE,32
OW,32
WA,31
CA,31
WE,30
AT,29
RR,28
LI,27
IC,27
NN,26
MO,26
BR,25
CK,25
SE,25
BA,25
RT,25
OO,25
DO,24
IT,24
ME,23
LO,23
SH,23
KI,22
WI,22
RS,21
PE,21
ND,21
NS,21
AM,20
UR,20
DA,20
PA,20
EA,20
OS,19
HI,19
OD,19
HU,19
IS,19
NT,18
NO,17
RN,17
GE,17
AC,17
IE,17
NI,17
GO,16
ET,16
BO,16
AS,16
LD,15
MI,15
NG,15
FR,15
NC,15
GR,14
GA,14
VE,14
SC,14
NA,14
EE,14
TT,13
FI,13
BU,13
TH,13
UL,13
AY,13
GH,12
OU,12
UN,12
AU,12
LT,12
EI,12
EW,12
YE,12
US,12
AD,11
CR,11
CC,11
GI,11
BL,11
FO,11
OB,11
RM,11
TR,11
ES,11
TA,10
RK,10
AV,10
ID,10
PO,10
SA,10
CL,10
AI,10
VI,10
GL,10
OT,10
LS,9
IR,9
OM,9
PH,9
TI,9
SI,9
RD,9
VA,9
FF,9
WO,9
OC,9
EM,9
DS,9
IG,9
RL,9
UC,9
UG,9
UT,8
EV,8
FE,8
MP,8
DR,8
OY,8
IM,8
RU,8
OP,8
DI,7
HR,7
BB,7
MU,7
AK,7
PI,7
YN,7
NK,7
TL,7
PR,7
JO,7
RC,7
DU,7
SS,7
RG,6
FL,6
EP,6
DW,6
WH,6
EB,6
OV,6
SP,6
CU,6
AH,6
AW,6
LK,6
FA,6
AG,6
KL,6
KA,6
AF,6
DL,5
LM,5
CG,5
SW,5
JA,5
MM,5
DG,5
SL,5
LY,5
YO,5
WN,5
TC,5
HM,5
OG,5
CD,5
OH,5
MB,5
GU,5
KN,5
YA,5
ED,5
WL,5
GG,5
NL,4
AP,4
LU,4
EG,4
FM,4
RY,4
UE,4
UM,4
DM,4
MS,4
CI,4
SU,4
TU,4
ZI,4
BI,4
KS,4
UF,4
PS,4
LC,4
LB,4
YL,4
DD,4
HN,4
EC,4
OF,4
SM,3
FU,3
AB,3
RP,3
IV,3
TS,3
RV,3
TK,3
EY,3
YR,3
BY,3
SB,3
CE,3
SN,3
IA,3
NR,3
WY,3
EH,3
YD,3
OK,3
IB,3
RB,3
KR,3
BS,3
IF,3
PT,3
UI,3
JE,3
OE,2
TZ,2
CM,2
HL,2
NZ,2
EO,2
TM,2
RH,2
EX,2
OA,2
AE,2
EK,2
XT,2
DF,2
KM,2
TN,2
UD,2
GT,2
WS,2
IX,2
KU,2
XO,2
PU,2
DY,2
TY,2
UB,2
AX,2
LP,2
PP,2
IP,2
WM,2
WR,2
RW,2
TF,1
PB,1
CB,1
XW,1
SK,1
LV,1
NP,1
AZ,1
MY,1
NY,1
WT,1
GN,1
EF,1
YT,1
DK,1
ZG,1
QU,1
XA,1
NW,1
WF,1
PK,1
ZP,1
KB,1
AA,1
CF,1
YM,1
IO,1
KW,1
KO,1
DN,1
GS,1
UA,1
YC,1
PM,1
LF,1
UK,1
VO,1
TG,1
UH,1
DB,1
ZA,1
PL,1
HT,1
NF,1
JU,1
HW,1
CP,1
LH,1
FS,1
HY,1
CT,1
CN,1
WK,1
BT,1
IK,1
NB,1
KP,1
RF,1
