,1409
,761
A,143
N,139
O,114
G,98
I,72
S,56
E,43
R,36
M,31
U,31
H,31
Z,31
L,28
Y,24
D,23
K,19
T,10
W,8
P,4
C,2
B,1
F,1
J,1
Q,1
X,1
