cvc,300
cvcvc,262
cvccv,226
vcv,170
vccvc,169
vcc,157
cvcv,145
vcvcv,136
cvv,124
cvcc,120
ccvc,118
ccvcv,103
ccv,98
vcvc,92
ccvcc,90
vvc,74
vcvcc,74
vccv,73
cvvc,72
cvvcc,45
ccvvc,41
cvcvv,40
ccvv,38
cvccc,36
cvvcv,33
vvcc,31
vccvv,31
vcvvc,30
vcccv,29
cccvc,21
vvcv,19
vcvv,19
ccc,14
vvccv,13
vvcvc,13
vvv,11
cvvv,10
vccc,10
cccv,8
vcccc,4
vvcvv,4
cccc,4
cccvv,2
ccvvv,2
vvccc,2
vvvv,1
vcvvv,1
cvvvv,1
cvvvc,1
vvvc,1
