cvc,445
vccvc,410
cvccv,407
ccvc,318
vcc,316
ccvcc,304
cvcc,284
cvcvc,166
cvccc,162
cccvc,137
vcvc,119
vcccv,94
ccc,84
ccvcv,78
vccc,75
vcvcc,69
vcv,60
cvvcc,58
ccvvc,50
cvcv,50
vvc,46
cvvc,44
ccv,36
cvvcv,35
vvcc,30
vccv,28
vvcvc,26
vcvcv,24
vvccv,22
ccccv,19
vccvv,16
cccvv,14
cvv,13
vvcv,10
vcccc,10
ccvv,10
vcvvc,10
cccc,8
cvcvv,8
cccv,7
vvccc,7
ccccc,3
cvvvc,2
vvvc,2
vcvv,1
